order_id,order_event_log_id,order_event_ts_utc,order_event_ts_utc8,order_stage,order_model,symbol,side_code,side_label,size,entry_price,strategy,order_success,linked_decision_log_id,linked_decision_stage,linked_decision_ts_utc,linked_decision_ts_utc8,linked_decision_model,linked_action,linked_reason,linked_selected_over_raw,linked_selected_over_corrected,match_type,time_delta_ms,order_event_status,order_event_attempts,source_table
709951351949361395,ee9a1646-d68c-4b55-9f3f-28cfa1cee882,2026-01-24T14:39:52.628Z,2026-01-24T22:39:52.628+08:00,Execution,SDM:momentum,cmt_ltcusdt,1,OPEN_LONG,0.5,68.74,,True,f8ac7999-1fce-4df4-9669-a1cda9c7eb97,Decision Making,2026-01-24T14:39:51.522Z,2026-01-24T22:39:51.522+08:00,SDM:momentum,LONG,,,,nearest_decision_symbol,1106,done,1,ai_logs
710099572831027443,d334eb8c-f323-4002-9fc4-1f31f8e33c99,2026-01-25T00:28:51.247Z,2026-01-25T08:28:51.247+08:00,Execution,SDM:momentum,cmt_solusdt,2,OPEN_SHORT,0.2,126.98,,True,f1a056be-1e43-46ec-9cf4-dc08f74b49c6,Decision Making,2026-01-25T00:28:50.081Z,2026-01-25T08:28:50.081+08:00,SDM:momentum,SHORT,,,,nearest_decision_symbol,1166,done,1,ai_logs
712689577822781683,daf1d62e-933b-4a08-8625-d7e0f092277e,2026-02-01T04:00:36.555Z,2026-02-01T12:00:36.555+08:00,Execution,SDM:momentum,cmt_solusdt,2,OPEN_SHORT,0.1,104.85,,True,e09e23a0-2c7e-447a-8c78-890a9dbe5f6f,Decision Making,2026-02-01T04:00:35.413Z,2026-02-01T12:00:35.413+08:00,SDM:momentum,SHORT,,,,nearest_decision_symbol,1142,done,1,ai_logs
713032482416492787,709fd9fc-88de-4dd3-96fa-0b695c120f62,2026-02-02T02:43:11.379Z,2026-02-02T10:43:11.379+08:00,Execution,SDM:momentum,cmt_xrpusdt,2,OPEN_SHORT,10.0,1.5949,,True,c556ca1b-8b70-4bae-9e39-3fb935e915b5,Decision Making,2026-02-02T02:43:10.807Z,2026-02-02T10:43:10.807+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,572,done,1,ai_logs
713032496761012467,ecf69dc3-b775-4a2b-89f4-7fcd75be0bcb,2026-02-02T02:43:14.799Z,2026-02-02T10:43:14.799+08:00,Execution,SDM:momentum,cmt_adausdt,2,OPEN_SHORT,40.0,0.2889,,True,e299421b-e0c7-41a7-b227-a82a9ab6bb18,Decision Making,2026-02-02T02:43:14.234Z,2026-02-02T10:43:14.234+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,565,done,1,ai_logs
713032510975508723,861dc3f1-c625-4d5f-8c97-43327f51803f,2026-02-02T02:43:18.188Z,2026-02-02T10:43:18.188+08:00,Execution,SDM:momentum,cmt_bnbusdt,2,OPEN_SHORT,0.1,762.97,,True,e2406a91-9b81-43c0-86db-d958936f93cf,Decision Making,2026-02-02T02:43:17.599Z,2026-02-02T10:43:17.599+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,589,done,1,ai_logs
713032525169033459,61a03d0e-bd80-4e0e-9cbe-6609791dec62,2026-02-02T02:43:21.572Z,2026-02-02T10:43:21.572+08:00,Execution,SDM:momentum,cmt_ltcusdt,2,OPEN_SHORT,0.2,59.1,,True,de2b45ba-c21d-4826-9104-b79e12608168,Decision Making,2026-02-02T02:43:21.019Z,2026-02-02T10:43:21.019+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,553,done,1,ai_logs
713032539492581619,07de4de4-19b8-4994-8a28-ea769a7a40fe,2026-02-02T02:43:24.987Z,2026-02-02T10:43:24.987+08:00,Execution,SDM:momentum,cmt_btcusdt,2,OPEN_SHORT,0.001,77009.0,,True,af2162cf-eb8a-4ffc-931e-6336e3e4e709,Decision Making,2026-02-02T02:43:24.421Z,2026-02-02T10:43:24.421+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,566,done,1,ai_logs
713032553749020915,a747110f-0474-4197-816b-74794d01393d,2026-02-02T02:43:28.386Z,2026-02-02T10:43:28.386+08:00,Execution,SDM:momentum,cmt_ethusdt,2,OPEN_SHORT,0.01,2277.41,,True,aff424cb-69fe-4374-a946-2df57c709f94,Decision Making,2026-02-02T02:43:27.813Z,2026-02-02T10:43:27.813+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,573,done,1,ai_logs
713032568525553907,1ff63f7a-2bf6-450a-93fa-d665ebb33b03,2026-02-02T02:43:31.913Z,2026-02-02T10:43:31.913+08:00,Execution,SDM:momentum,cmt_dogeusdt,2,OPEN_SHORT,100.0,0.10412,,True,cec39060-c383-4bad-91eb-8d7ba21dda3a,Decision Making,2026-02-02T02:43:31.310Z,2026-02-02T10:43:31.310+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,603,done,1,ai_logs
715027400227816179,13cfc99a-3387-4022-b48a-4461a82a1065,2026-02-07T14:50:16.846Z,2026-02-07T22:50:16.846+08:00,Execution,SDM:momentum,cmt_solusdt,2,OPEN_SHORT,0.3,85.68,,True,a5cacbcc-a488-4f0d-ac71-03a503624b91,Decision Making,2026-02-07T14:50:16.265Z,2026-02-07T22:50:16.265+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,581,done,1,ai_logs
715027414538781427,af26c934-6f3a-4a0a-9987-96a4f5fad90a,2026-02-07T14:50:20.258Z,2026-02-07T22:50:20.258+08:00,Execution,SDM:momentum,cmt_dogeusdt,2,OPEN_SHORT,300.0,0.0956,,True,87fb93d3-0e66-476f-b92a-61562d7a5cab,Decision Making,2026-02-07T14:50:19.688Z,2026-02-07T22:50:19.688+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,570,done,1,ai_logs
715027428916855539,5c1877de-d891-4d7b-8438-2c89669f525b,2026-02-07T14:50:23.687Z,2026-02-07T22:50:23.687+08:00,Execution,SDM:momentum,cmt_xrpusdt,2,OPEN_SHORT,20.0,1.3963,,True,4f1fef92-d5d1-47ea-9a8b-0e692e53cc98,Decision Making,2026-02-07T14:50:23.104Z,2026-02-07T22:50:23.104+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,583,done,1,ai_logs
715027443215237875,a8420758-0271-40c0-b46f-421bbd036bf8,2026-02-07T14:50:27.093Z,2026-02-07T22:50:27.093+08:00,Execution,SDM:momentum,cmt_adausdt,2,OPEN_SHORT,110.0,0.269,,True,52ca4fe9-cfaf-467d-a4d1-62cd195baf1c,Decision Making,2026-02-07T14:50:26.517Z,2026-02-07T22:50:26.517+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,576,done,1,ai_logs
715027457891107571,86c6c082-f038-4ef1-801b-530b27cbf6e7,2026-02-07T14:50:30.607Z,2026-02-07T22:50:30.607+08:00,Execution,SDM:momentum,cmt_bnbusdt,2,OPEN_SHORT,0.1,635.82,,True,957780c3-2924-4d8e-b48d-e458720aad77,Decision Making,2026-02-07T14:50:30.011Z,2026-02-07T22:50:30.011+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,596,done,1,ai_logs
715027472638280435,f5af3315-216d-4081-bc15-776c878daf76,2026-02-07T14:50:34.111Z,2026-02-07T22:50:34.111+08:00,Execution,SDM:momentum,cmt_ltcusdt,2,OPEN_SHORT,0.5,53.72,,True,6caeafa0-4e73-4a6e-8602-95138ef89b77,Decision Making,2026-02-07T14:50:33.507Z,2026-02-07T22:50:33.507+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,604,done,1,ai_logs
715027487242846963,b1d10077-aad8-4bf3-8f22-7bf395c47da8,2026-02-07T14:50:37.591Z,2026-02-07T22:50:37.591+08:00,Execution,SDM:momentum,cmt_btcusdt,2,OPEN_SHORT,0.001,68585.3,,True,64b7d1ec-5431-4b2e-8dc8-a875955cac31,Decision Making,2026-02-07T14:50:37.013Z,2026-02-07T22:50:37.013+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,578,done,1,ai_logs
715027501583172339,175ed3ec-20f0-430f-8a6b-d3531ec2b26e,2026-02-07T14:50:41.011Z,2026-02-07T22:50:41.011+08:00,Execution,SDM:momentum,cmt_ethusdt,2,OPEN_SHORT,0.01,2018.55,,True,a2d0b979-5ef9-45e7-8058-5adf89c6d2f5,Decision Making,2026-02-07T14:50:40.443Z,2026-02-07T22:50:40.443+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,568,done,1,ai_logs
715028873380627187,f2d7e3c9-052e-4c0e-9906-dcf17bacca53,2026-02-07T14:56:08.063Z,2026-02-07T22:56:08.063+08:00,Execution,SDM:momentum,cmt_btcusdt,2,OPEN_SHORT,0.001,68532.6,,True,dae10415-7832-40e4-be52-51c63ed369d0,Decision Making,2026-02-07T14:56:07.479Z,2026-02-07T22:56:07.479+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,584,done,1,ai_logs
715170389268890355,2a3797a4-0327-47a3-a91a-1ac2c1182b9d,2026-02-08T00:18:28.093Z,2026-02-08T08:18:28.093+08:00,Order Execution,SDM:momentum,cmt_solusdt,2,OPEN_SHORT,0.3,87.23,,True,8e39f12d-4338-4aeb-862b-1bd5f8e56e65,Decision Making,2026-02-08T00:18:27.509Z,2026-02-08T08:18:27.509+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,584,done,1,ai_logs
715170404531962611,b5c6d3ff-e898-4ac2-a66b-3d8884c5c9a7,2026-02-08T00:18:31.735Z,2026-02-08T08:18:31.735+08:00,Order Execution,SDM:momentum,cmt_dogeusdt,2,OPEN_SHORT,300.0,0.09785,,True,c491d31b-bfc5-4c36-ae2c-566035e46bfb,Decision Making,2026-02-08T00:18:31.097Z,2026-02-08T08:18:31.097+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,638,done,1,ai_logs
715170419954418419,92915239-2542-4604-9a17-00d90803dc1f,2026-02-08T00:18:35.412Z,2026-02-08T08:18:35.412+08:00,Order Execution,SDM:momentum,cmt_xrpusdt,2,OPEN_SHORT,20.0,1.4195,,True,21d3974a-0caa-4da3-9174-eac583655a17,Decision Making,2026-02-08T00:18:34.829Z,2026-02-08T08:18:34.829+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,583,done,1,ai_logs
715170435049718515,2fe79a9f-ef7d-4ff6-a6c4-60161a6f641f,2026-02-08T00:18:39.022Z,2026-02-08T08:18:39.022+08:00,Order Execution,SDM:momentum,cmt_adausdt,2,OPEN_SHORT,110.0,0.2716,,True,4b25a9f2-b1fd-4288-b980-1cd0b0bba144,Decision Making,2026-02-08T00:18:38.392Z,2026-02-08T08:18:38.392+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,630,done,1,ai_logs
715170450958713587,2feed322-823d-4eff-9cfe-81ada4cf8113,2026-02-08T00:18:42.812Z,2026-02-08T08:18:42.812+08:00,Order Execution,SDM:momentum,cmt_bnbusdt,2,OPEN_SHORT,0.1,647.32,,True,720c1168-2044-4a47-966b-3500d103af77,Decision Making,2026-02-08T00:18:42.129Z,2026-02-08T08:18:42.129+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,683,done,1,ai_logs
715170466037236467,5090d9d3-36fd-4a7b-a5a0-d255110bc422,2026-02-08T00:18:46.398Z,2026-02-08T08:18:46.398+08:00,Order Execution,SDM:momentum,cmt_ltcusdt,2,OPEN_SHORT,0.5,55.02,,True,dc2b872f-7dbc-42e7-9c79-8ca35bd41be6,Exit Decision,2026-02-08T00:18:47.841Z,2026-02-08T08:18:47.841+08:00,PositionMonitor,,,,,exact_order_id,-1443,done,1,ai_logs
715170466037236467,dc2b872f-7dbc-42e7-9c79-8ca35bd41be6,2026-02-08T00:18:47.841Z,2026-02-08T08:18:47.841+08:00,Exit Decision,PositionMonitor,cmt_ltcusdt,,UNKNOWN,0.5,55.02,,,dc2b872f-7dbc-42e7-9c79-8ca35bd41be6,Exit Decision,2026-02-08T00:18:47.841Z,2026-02-08T08:18:47.841+08:00,PositionMonitor,,,,,exact_order_id,0,done,1,ai_logs
715170482030117619,9be23c37-38b5-402d-9135-8c580128f18f,2026-02-08T00:18:50.209Z,2026-02-08T08:18:50.209+08:00,Order Execution,SDM:momentum,cmt_btcusdt,2,OPEN_SHORT,0.001,69206.8,,True,b63d8b05-55b4-4b2e-ae21-e6b4203a896b,Decision Making,2026-02-08T00:18:49.587Z,2026-02-08T08:18:49.587+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,622,done,1,ai_logs
715170497272218355,904294e5-a342-489f-995d-d85c40468a49,2026-02-08T00:18:53.854Z,2026-02-08T08:18:53.854+08:00,Order Execution,SDM:momentum,cmt_ethusdt,2,OPEN_SHORT,0.01,2084.81,,True,43b5d7a7-bd12-418c-9bf0-22ab6a470850,Decision Making,2026-02-08T00:18:53.237Z,2026-02-08T08:18:53.237+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,617,done,1,ai_logs
715171894172582643,395a71f1-86dc-4a0b-a717-5b8303b9c4f2,2026-02-08T00:24:26.895Z,2026-02-08T08:24:26.895+08:00,Order Execution,SDM:momentum,cmt_ltcusdt,2,OPEN_SHORT,0.5,54.94,,True,08e8020b-19f8-459e-bbd7-f7fa2b8fbdef,Decision Making,2026-02-08T00:24:26.292Z,2026-02-08T08:24:26.292+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,603,done,1,ai_logs
715272238252688115,41de62c3-83b8-4dc6-afea-3b6070823919,2026-02-08T07:03:10.796Z,2026-02-08T15:03:10.796+08:00,Order Execution,SDM:momentum,cmt_solusdt,2,OPEN_SHORT,0.3,87.17,,True,1ea1f520-672a-45b9-9584-67e6566c0abf,Decision Making,2026-02-08T07:03:10.164Z,2026-02-08T15:03:10.164+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,632,done,1,ai_logs
715272253784195827,94d14b4a-557b-45ff-a2e6-29739a62719c,2026-02-08T07:03:14.500Z,2026-02-08T15:03:14.500+08:00,Order Execution,SDM:momentum,cmt_dogeusdt,2,OPEN_SHORT,300.0,0.0969,,True,2cfd42e6-eeac-4046-a367-70dce5e73fe9,Decision Making,2026-02-08T07:03:13.848Z,2026-02-08T15:03:13.848+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,652,done,1,ai_logs
715272269177291507,ca8cfb2a-800f-4105-8294-5aef6950d9a3,2026-02-08T07:03:18.157Z,2026-02-08T15:03:18.157+08:00,Order Execution,SDM:momentum,cmt_xrpusdt,2,OPEN_SHORT,20.0,1.4181,,True,e2cc0aac-ace9-4ef6-ab2f-971b50ca27c9,Decision Making,2026-02-08T07:03:17.525Z,2026-02-08T15:03:17.525+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,632,done,1,ai_logs
715272284327117555,f7173417-6aca-4a71-8b68-844584fef5f7,2026-02-08T07:03:21.780Z,2026-02-08T15:03:21.780+08:00,Order Execution,SDM:momentum,cmt_adausdt,2,OPEN_SHORT,110.0,0.2704,,True,41c9af2c-f5b3-43b8-9dd2-8383ba399245,Decision Making,2026-02-08T07:03:21.157Z,2026-02-08T15:03:21.157+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,623,done,1,ai_logs
715272299976065779,c1d32c95-85e3-4914-b754-7bd61df6ad2f,2026-02-08T07:03:25.502Z,2026-02-08T15:03:25.502+08:00,Order Execution,SDM:momentum,cmt_bnbusdt,2,OPEN_SHORT,0.1,640.84,,True,82445ac0-262e-477a-8aa6-deeb25d99df9,Decision Making,2026-02-08T07:03:24.897Z,2026-02-08T15:03:24.897+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,605,done,1,ai_logs
715272315910226675,08eb0f0c-9764-4caf-881b-1d60ee0d5605,2026-02-08T07:03:29.303Z,2026-02-08T15:03:29.303+08:00,Order Execution,SDM:momentum,cmt_ltcusdt,2,OPEN_SHORT,0.5,55.04,,True,2bfc2b1c-44bd-4ca0-8f12-072d8b03c3b8,Exit Decision,2026-02-08T07:03:30.151Z,2026-02-08T15:03:30.151+08:00,PositionMonitor,,,,,exact_order_id,-848,done,1,ai_logs
715272315910226675,2bfc2b1c-44bd-4ca0-8f12-072d8b03c3b8,2026-02-08T07:03:30.151Z,2026-02-08T15:03:30.151+08:00,Exit Decision,PositionMonitor,cmt_ltcusdt,,UNKNOWN,0.5,55.04,,,2bfc2b1c-44bd-4ca0-8f12-072d8b03c3b8,Exit Decision,2026-02-08T07:03:30.151Z,2026-02-08T15:03:30.151+08:00,PositionMonitor,,,,,exact_order_id,0,done,1,ai_logs
715272331882136307,19732c27-8b82-4e5a-99ce-a49a2ee2e935,2026-02-08T07:03:33.117Z,2026-02-08T15:03:33.117+08:00,Order Execution,SDM:momentum,cmt_btcusdt,2,OPEN_SHORT,0.001,69319.9,,True,582b586c-ed4e-48a7-bf1d-16d0f199db4d,Decision Making,2026-02-08T07:03:32.477Z,2026-02-08T15:03:32.477+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,640,done,1,ai_logs
715272347971486451,a41651f2-d65d-4810-8d76-c6eddb3ba52a,2026-02-08T07:03:36.946Z,2026-02-08T15:03:36.946+08:00,Order Execution,SDM:momentum,cmt_ethusdt,2,OPEN_SHORT,0.01,2080.13,,True,7daa0ecb-863b-4007-aae0-94fd1fd8b461,Decision Making,2026-02-08T07:03:36.309Z,2026-02-08T15:03:36.309+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,637,done,1,ai_logs
715273745278698227,4034d959-98e1-4bd8-a308-8a0e85660cdb,2026-02-08T07:09:10.092Z,2026-02-08T15:09:10.092+08:00,Order Execution,SDM:momentum,cmt_ltcusdt,2,OPEN_SHORT,0.5,54.91,,True,98fbf97c-ef48-4b24-a401-05651d945889,Decision Making,2026-02-08T07:09:09.467Z,2026-02-08T15:09:09.467+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,625,done,1,ai_logs
715347959645995763,563a70bf-1673-4cb0-8309-95ae5d79193c,2026-02-08T12:04:04.168Z,2026-02-08T20:04:04.168+08:00,Order Execution,SDM:momentum,cmt_solusdt,2,OPEN_SHORT,0.3,88.03,,True,db4f2bcc-20d2-4e28-aa0e-b435f0053a6a,Decision Making,2026-02-08T12:04:03.592Z,2026-02-08T20:04:03.592+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,576,done,1,ai_logs
715347975378830067,e9872dd3-42cf-48dd-b131-b4898d9cbc72,2026-02-08T12:04:07.926Z,2026-02-08T20:04:07.926+08:00,Order Execution,SDM:momentum,cmt_dogeusdt,2,OPEN_SHORT,300.0,0.09805,,True,dff9b466-43d3-443b-bc1c-3454c8a10f93,Decision Making,2026-02-08T12:04:07.318Z,2026-02-08T20:04:07.318+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,608,done,1,ai_logs
715347990289580787,c4a9214b-db55-4538-ac15-8a15390525b8,2026-02-08T12:04:11.481Z,2026-02-08T20:04:11.481+08:00,Order Execution,SDM:momentum,cmt_xrpusdt,2,OPEN_SHORT,20.0,1.4496,,True,d16f7356-420c-451b-aa52-bae75ae9f404,Decision Making,2026-02-08T12:04:10.882Z,2026-02-08T20:04:10.882+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,599,done,1,ai_logs
715348005913363187,10525e71-5015-4289-bfb5-6a1c566ffad2,2026-02-08T12:04:15.213Z,2026-02-08T20:04:15.213+08:00,Order Execution,SDM:momentum,cmt_adausdt,2,OPEN_SHORT,110.0,0.2737,,True,dcf670db-1781-4071-b78f-2527bf92f5ed,Decision Making,2026-02-08T12:04:14.581Z,2026-02-08T20:04:14.581+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,632,done,1,ai_logs
715348021222572787,671b3725-11a8-48f5-b55d-ffe6e52a767b,2026-02-08T12:04:18.856Z,2026-02-08T20:04:18.856+08:00,Order Execution,SDM:momentum,cmt_bnbusdt,2,OPEN_SHORT,0.1,644.4,,True,01a6c273-a8a8-4d14-937e-377cd8f987b6,Decision Making,2026-02-08T12:04:18.253Z,2026-02-08T20:04:18.253+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,603,done,1,ai_logs
715348036561142515,8df7958b-9e55-41eb-83ee-5a2ffd250aaa,2026-02-08T12:04:22.510Z,2026-02-08T20:04:22.510+08:00,Order Execution,SDM:momentum,cmt_ltcusdt,2,OPEN_SHORT,0.5,55.33,,True,b105db72-c5af-46e9-8dbf-da8d97eb5dea,Exit Decision,2026-02-08T12:04:24.060Z,2026-02-08T20:04:24.060+08:00,PositionMonitor,,,,,exact_order_id,-1550,done,1,ai_logs
715348036561142515,b105db72-c5af-46e9-8dbf-da8d97eb5dea,2026-02-08T12:04:24.060Z,2026-02-08T20:04:24.060+08:00,Exit Decision,PositionMonitor,cmt_ltcusdt,,UNKNOWN,0.5,55.33,,,b105db72-c5af-46e9-8dbf-da8d97eb5dea,Exit Decision,2026-02-08T12:04:24.060Z,2026-02-08T20:04:24.060+08:00,PositionMonitor,,,,,exact_order_id,0,done,1,ai_logs
715350872187470579,074170fb-e6c3-482f-a92e-80c516dcb3e7,2026-02-08T12:15:38.580Z,2026-02-08T20:15:38.580+08:00,Order Execution,SDM:momentum,cmt_ltcusdt,2,OPEN_SHORT,0.5,55.24,,True,1ed36bc2-432a-4443-84c3-6ac867799351,Decision Making,2026-02-08T12:15:37.970Z,2026-02-08T20:15:37.970+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,610,done,1,ai_logs
715375924081591027,df69b529-1e21-4a39-ab84-f9b09c14f267,2026-02-08T13:55:11.422Z,2026-02-08T21:55:11.422+08:00,Order Execution,SDM:momentum,cmt_solusdt,2,OPEN_SHORT,0.3,88.36,,True,faf1810d-252a-4ea8-8e97-f796b6aa06cd,Decision Making,2026-02-08T13:55:10.793Z,2026-02-08T21:55:10.793+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,629,done,1,ai_logs
715375942314230515,cd4a78a7-04c9-445d-bf5c-5b6d1cfb8af8,2026-02-08T13:55:15.761Z,2026-02-08T21:55:15.761+08:00,Order Execution,SDM:momentum,cmt_dogeusdt,2,OPEN_SHORT,300.0,0.09818,,True,d79fbd7b-9603-42aa-9977-1fb3128ec537,Decision Making,2026-02-08T13:55:15.171Z,2026-02-08T21:55:15.171+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,590,done,1,ai_logs
715375960483955443,aedcf610-228e-44dc-98c8-144d428361f8,2026-02-08T13:55:20.092Z,2026-02-08T21:55:20.092+08:00,Order Execution,SDM:momentum,cmt_xrpusdt,2,OPEN_SHORT,20.0,1.4595,,True,9bfd9cf5-4e3d-46a1-8358-0940e984c358,Decision Making,2026-02-08T13:55:19.487Z,2026-02-08T21:55:19.487+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,605,done,1,ai_logs
715375978808869619,08b01bcd-2ee0-444c-882a-62b63eabcb81,2026-02-08T13:55:24.460Z,2026-02-08T21:55:24.460+08:00,Order Execution,SDM:momentum,cmt_adausdt,2,OPEN_SHORT,110.0,0.2736,,True,6fe99d54-664b-4df9-a704-4d89c22ae9e1,Decision Making,2026-02-08T13:55:23.832Z,2026-02-08T21:55:23.832+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,628,done,1,ai_logs
715375997238641395,b361a3f8-b94c-4167-beab-1011f9ec96ae,2026-02-08T13:55:28.865Z,2026-02-08T21:55:28.865+08:00,Order Execution,SDM:momentum,cmt_bnbusdt,2,OPEN_SHORT,0.1,644.02,,True,8ab47e15-e783-419e-9bd2-29d0a119a50b,Decision Making,2026-02-08T13:55:28.221Z,2026-02-08T21:55:28.221+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,644,done,1,ai_logs
715376015446115059,610b192e-3313-4c0b-9588-2b00c4a2d78d,2026-02-08T13:55:33.205Z,2026-02-08T21:55:33.205+08:00,Order Execution,SDM:momentum,cmt_ltcusdt,2,OPEN_SHORT,0.5,55.16,,True,36d35a3b-d6b7-457a-af05-92cdfbd62bc8,Exit Decision,2026-02-08T13:55:37.024Z,2026-02-08T21:55:37.024+08:00,PositionMonitor,,,,,exact_order_id,-3819,done,1,ai_logs
715376015446115059,36d35a3b-d6b7-457a-af05-92cdfbd62bc8,2026-02-08T13:55:37.024Z,2026-02-08T21:55:37.024+08:00,Exit Decision,PositionMonitor,cmt_ltcusdt,,UNKNOWN,0.5,55.16,,,36d35a3b-d6b7-457a-af05-92cdfbd62bc8,Exit Decision,2026-02-08T13:55:37.024Z,2026-02-08T21:55:37.024+08:00,PositionMonitor,,,,,exact_order_id,0,done,1,ai_logs
715377510069568243,5f558beb-4242-4998-8033-f3be79394377,2026-02-08T14:01:29.543Z,2026-02-08T22:01:29.543+08:00,Order Execution,SDM:momentum,cmt_btcusdt,2,OPEN_SHORT,0.001,71397.6,,True,1b404f36-3beb-4606-9008-d514326ad1a2,Decision Making,2026-02-08T14:01:28.954Z,2026-02-08T22:01:28.954+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,589,done,1,ai_logs
715378947751150323,90b9edae-723d-4470-8021-33b2ebd16420,2026-02-08T14:07:12.323Z,2026-02-08T22:07:12.323+08:00,Order Execution,SDM:momentum,cmt_ltcusdt,2,OPEN_SHORT,0.5,55.29,,True,711dddfd-ab53-49e1-875f-041c1893a100,Exit Decision,2026-02-08T14:07:13.704Z,2026-02-08T22:07:13.704+08:00,PositionMonitor,,,,,exact_order_id,-1381,done,1,ai_logs
715378947751150323,711dddfd-ab53-49e1-875f-041c1893a100,2026-02-08T14:07:13.704Z,2026-02-08T22:07:13.704+08:00,Exit Decision,PositionMonitor,cmt_ltcusdt,,UNKNOWN,0.5,55.29,,,711dddfd-ab53-49e1-875f-041c1893a100,Exit Decision,2026-02-08T14:07:13.704Z,2026-02-08T22:07:13.704+08:00,PositionMonitor,,,,,exact_order_id,0,done,1,ai_logs
715380320941114099,de5ceb37-b715-40b0-b324-e086b7bdd53f,2026-02-08T14:12:39.706Z,2026-02-08T22:12:39.706+08:00,Order Execution,SDM:momentum,cmt_ltcusdt,2,OPEN_SHORT,0.5,55.33,,True,675b219e-e915-4709-a3f5-8c79daf7562b,Decision Making,2026-02-08T14:12:39.115Z,2026-02-08T22:12:39.115+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,591,done,1,ai_logs
715399055668151027,f4618c1f-2672-4e2c-8e9c-86768c484266,2026-02-08T15:27:06.422Z,2026-02-08T23:27:06.422+08:00,Order Execution,SDM:momentum,cmt_ethusdt,2,OPEN_SHORT,0.01,2102.29,,True,c8b5345f-28bb-4f0d-a229-770a8a0b260a,Decision Making,2026-02-08T15:27:05.788Z,2026-02-08T23:27:05.788+08:00,AlphaGenesis-SDM-v1,SHORT,,,,nearest_decision_symbol,634,done,1,ai_logs
